id,cod_versione,testo_breve
Sal_56,cei1974,"Al maestro del coro. Su «Jonat elem rehoqim». Di Davide. Miktam. Quando i Filistei lo tenevano prigioniero in Gat. Pietà di me, o Dio, perché l'uomo mi calpesta, un aggressore sempre mi opprime."
Sal_57,cei1974,"Al maestro del coro. Su «Non distruggere». Di Davide. Miktam. Quando fuggì da Saul nella caverna. Pietà di me, pietà di me, o Dio, in te mi rifugio; mi rifugio all'ombra delle tue ali finché sia passato il pericolo."
Sal_58,cei1974,"Al maestro del coro. Su «Non distruggere». Di Davide. Miktam. Rendete veramente giustizia o potenti, giudicate con rettitudine gli uomini?"
Sal_59,cei1974,"Al maestro del coro. Su «Non distruggere». Di Davide. Quando Saul mandò uomini a sorvegliare la casa e ad ucciderlo. Liberami dai nemici, mio Dio, proteggimi dagli aggressori."
Sal_60,cei1974,"Al maestro del coro. Su «Giglio del precetto». Miktam. Di Davide. Da insegnare. Quando uscì contro gli Aramei della Valle dei due fiumi e contro gli Aramei di Soba, e quando Gioab, nel ritorno, sconfisse gli Idumei nella Valle del sale: dodici mila uomini."
Sal_61,cei1974,"Al maestro del coro. Per strumenti a corda. Di Davide. Ascolta, o Dio, il mio grido, sii attento alla mia preghiera."
Sal_62,cei1974,Al maestro del coro. Su «Iduthun». Salmo. Di Davide. Solo in Dio riposa l'anima mia; da lui la mia salvezza.
Sal_63,cei1974,"Salmo. Di Davide, quando dimorava nel deserto di Giuda. O Dio, tu sei il mio Dio, all'aurora ti cerco, di te ha sete l'anima mia, a te anela la mia carne, come terra deserta, arida, senz'acqua."
Sal_64,cei1974,"Salmo. Di Davide. Al maestro del coro. Ascolta, Dio, la voce, del mio lamento, dal terrore del nemico preserva la mia vita."
Sal_65,cei1974,"Al maestro del coro. Salmo. Di Davide. Canto. A te si deve lode, o Dio, in Sion; a te si sciolga il voto in Gerusalemme."
Sal_66,cei1974,"Al maestro del coro. Canto. Salmo. Acclamate a Dio da tutta la terra, cantate alla gloria del suo nome, date a lui splendida lode."
Sal_67,cei1974,"Al maestro del coro. Su strumenti a corda. Salmo. Canto. Dio abbia pietà di noi e ci benedica, su di noi faccia splendere il suo volto;"
Sal_68,cei1974,"Al maestro del coro. Di Davide. Salmo. Canto. Sorga Dio, i suoi nemici si disperdano e fuggano davanti a lui quelli che lo odiano."
Sal_69,cei1974,"Al maestro del coro. Su «I gigli». Di Davide. Salvami, o Dio: l'acqua mi giunge alla gola."
Sal_70,cei1974,"Al maestro del coro. Di Davide. In memoria. Vieni a salvarmi, o Dio, vieni presto, Signore, in mio aiuto."
Sal_71,cei1974,"In te mi rifugio, Signore, ch'io non resti confuso in eterno. Liberami, difendimi per la tua giustizia, porgimi ascolto e salvami."
Sal_72,cei1974,"Di Salomone. Dio, dà al re il tuo giudizio, al figlio del re la tua giustizia; regga con giustizia il tuo popolo e i tuoi poveri con rettitudine."
Sal_73,cei1974,"Salmo. Di Asaf. Quanto è buono Dio con i giusti, con gli uomini dal cuore puro! Per poco non inciampavano i miei piedi, per un nulla vacillavano i miei passi,"
Sal_74,cei1974,"Maskil. Di Asaf. O Dio, perché ci respingi per sempre, perché divampa la tua ira contro il gregge del tuo pascolo? Ricordati del popolo che ti sei acquistato nei tempi antichi. Hai riscattato la tribù che è tuo possesso, il monte Sion, dove hai preso dimora."
Sal_75,cei1974,"Al maestro del coro. Su «Non dimenticare». Salmo. Di Asaf. Canto. Noi ti rendiamo grazie, o Dio, ti rendiamo grazie: invocando il tuo nome, raccontiamo le tue meraviglie."
Sal_76,cei1974,"Al maestro del coro. Su strumenti a corda con cetre. Salmo. Di Asaf. Canto. Dio è conosciuto in Giuda, in Israele è grande il suo nome."
Sal_77,cei1974,"Al maestro del coro. Su «Iditum». Di Asaf. Salmo. La mia voce sale a Dio e grido aiuto; la mia voce sale a Dio, finché mi ascolti."
Sal_78,cei1974,"Maskil. Di Asaf. Popolo mio, porgi l'orecchio al mio insegnamento, ascolta le parole della mia bocca. Aprirò la mia bocca in parabole, rievocherò gli arcani dei tempi antichi."
Sal_79,cei1974,"Salmo. Di Asaf. O Dio, nella tua eredità sono entrate le nazioni, hanno profanato il tuo santo tempio, hanno ridotto in macerie Gerusalemme. Hanno abbandonato i cadaveri dei tuoi servi in pasto agli uccelli del cielo, la carne dei tuoi fedeli agli animali selvaggi."
Sal_80,cei1974,"Al maestro del coro. Su «Giglio del precetto». Di Asaf. Salmo. Tu, pastore d'Israele, ascolta, tu che guidi Giuseppe come un gregge. Assiso sui cherubini rifulgi"
Sal_81,cei1974,"Al maestro del coro. Su «I torchi...». Di Asaf. Esultate in Dio, nostra forza, acclamate al Dio di Giacobbe."
Sal_82,cei1974,"Salmo. Di Asaf. Dio si alza nell'assemblea divina, giudica in mezzo agli dei. «Fino a quando giudicherete iniquamente e sosterrete la parte degli empi?"
Sal_83,cei1974,"Canto. Salmo. Di Asaf. Dio, non darti riposo, non restare muto e inerte, o Dio."
Sal_84,cei1974,"Al maestro del coro. Su «I torchi...». Dei figli di Core. Salmo. Quanto sono amabili le tue dimore, Signore degli eserciti!"
Sal_85,cei1974,"Al maestro del coro. Dei figli di Core. Salmo. Signore, sei stato buono con la tua terra, hai ricondotto i deportati di Giacobbe."
Sal_86,cei1974,"Supplica. Di Davide. Signore, tendi l'orecchio, rispondimi, perché io sono povero e infelice. Custodiscimi perché sono fedele; tu, Dio mio, salva il tuo servo, che in te spera."
Sal_87,cei1974,Dei figli di Core. Salmo. Canto. Le sue fondamenta sono sui monti santi; il Signore ama le porte di Sion più di tutte le dimore di Giacobbe.
Sal_88,cei1974,"Canto. Salmo. Dei figli di Core. Al maestro del coro. Su «Macalat». Per canto. Maskil. Di Eman l'Ezraita. Signore, Dio della mia salvezza, davanti a te grido giorno e notte."
Sal_89,cei1974,"Maskil. Di Etan l'Ezraita. Canterò senza fine le grazie del Signore, con la mia bocca annunzierò la tua fedeltà nei secoli,"
Sal_90,cei1974,"Preghiera. Di Mosè, uomo di Dio. Signore, tu sei stato per noi un rifugio di generazione in generazione. Prima che nascessero i monti e la terra e il mondo fossero generati, da sempre e per sempre tu sei, Dio."
Sal_91,cei1974,"Tu che abiti al riparo dell'Altissimo e dimori all'ombra dell'Onnipotente, dì al Signore: «Mio rifugio e mia fortezza, mio Dio, in cui confido»."
Sal_92,cei1974,"Salmo. Canto. Per il giorno del sabato. E' bello dar lode al Signore e cantare al tuo nome, o Altissimo,"
Sal_93,cei1974,"Il Signore regna, si ammanta di splendore; il Signore si riveste, si cinge di forza; rende saldo il mondo, non sarà mai scosso. Saldo è il tuo trono fin dal principio, da sempre tu sei."
Sal_94,cei1974,"Dio che fai giustizia, o Signore, Dio che fai giustizia: mostrati! Alzati, giudice della terra, rendi la ricompensa ai superbi."
Sal_95,cei1974,"Venite, applaudiamo al Signore, acclamiamo alla roccia della nostra salvezza. Accostiamoci a lui per rendergli grazie, a lui acclamiamo con canti di gioia."
Sal_96,cei1974,"Cantate al Signore un canto nuovo, cantate al Signore da tutta la terra. Cantate al Signore, benedite il suo nome, annunziate di giorno in giorno la sua salvezza."
Sal_97,cei1974,"Il Signore regna, esulti la terra, gioiscano le isole tutte. Nubi e tenebre lo avvolgono, giustizia e diritto sono la base del suo trono."
Sal_98,cei1974,"Salmo. Cantate al Signore un canto nuovo, perché ha compiuto prodigi. Gli ha dato vittoria la sua destra e il suo braccio santo. Il Signore ha manifestato la sua salvezza, agli occhi dei popoli ha rivelato la sua giustizia."
Sal_99,cei1974,"Il Signore regna, tremino i popoli; siede sui cherubini, si scuota la terra. Grande è il Signore in Sion, eccelso sopra tutti i popoli."
Sal_100,cei1974,"Salmo. In rendimento di grazie. Acclamate al Signore, voi tutti della terra, servite il Signore nella gioia, presentatevi a lui con esultanza."
Sal_101,cei1974,"Di Davide. Salmo. Amore e giustizia voglio cantare, voglio cantare inni a te, o Signore. Agirò con saggezza nella via dell'innocenza: quando verrai a me? Camminerò con cuore integro, dentro la mia casa."
Sal_102,cei1974,"Preghiera di un afflitto che è stanco e sfoga dinanzi a Dio la sua angoscia. Signore, ascolta la mia preghiera, a te giunga il mio grido."
Sal_103,cei1974,"Di Davide. Benedici il Signore, anima mia, quanto è in me benedica il suo santo nome. Benedici il Signore, anima mia, non dimenticare tanti suoi benefici."
Sal_104,cei1974,"Benedici il Signore, anima mia, Signore, mio Dio, quanto sei grande! Rivestito di maestà e di splendore, avvolto di luce come di un manto. Tu stendi il cielo come una tenda,"
Sal_105,cei1974,"Alleluia. Lodate il Signore e invocate il suo nome, proclamate tra i popoli le sue opere. Cantate a lui canti di gioia, meditate tutti i suoi prodigi."
Sal_106,cei1974,"Alleluia. Celebrate il Signore, perché è buono, perché eterna è la sua misericordia. Chi può narrare i prodigi del Signore, far risuonare tutta la sua lode?"
Sal_107,cei1974,"Alleluia. Celebrate il Signore perché è buono, perché eterna è la sua misericordia. Lo dicano i riscattati del Signore, che egli liberò dalla mano del nemico"
Sal_108,cei1974,"Canto. Salmo. Di Davide. Saldo è il mio cuore, Dio, saldo è il mio cuore: voglio cantare inni, anima mia."
Sal_109,cei1974,"Al maestro del coro. Di Davide. Salmo. Dio della mia lode, non tacere, poiché contro di me si sono aperte la bocca dell'empio e dell'uomo di frode; parlano di me con lingua di menzogna."
Sal_110,cei1974,"Di Davide. Salmo. Oracolo del Signore al mio Signore: «Siedi alla mia destra, finché io ponga i tuoi nemici a sgabello dei tuoi piedi». Lo scettro del tuo potere stende il Signore da Sion: «Domina in mezzo ai tuoi nemici."
Sal_111,cei1974,"Alleluia. Renderò grazie al Signore con tutto il cuore, nel consesso dei giusti e nell'assemblea. Grandi le opere del Signore, le contemplino coloro che le amano."
Sal_112,cei1974,"Alleluia. Beato l'uomo che teme il Signore e trova grande gioia nei suoi comandamenti. Potente sulla terra sarà la sua stirpe, la discendenza dei giusti sarà benedetta."
Sal_113,cei1974,"Alleluia. Lodate, servi del Signore, lodate il nome del Signore. Sia benedetto il nome del Signore, ora e sempre."
Sal_114,cei1974,"Alleluia. Quando Israele uscì dall'Egitto, la casa di Giacobbe da un popolo barbaro, Giuda divenne il suo santuario, Israele il suo dominio."
Sal_115,cei1974,"Non a noi, Signore, non a noi, ma al tuo nome dà gloria, per la tua fedeltà, per la tua grazia. Perché i popoli dovrebbero dire: «Dov'è il loro Dio?»."
Sal_116,cei1974,Alleluia. Amo il Signore perché ascolta il grido della mia preghiera. Verso di me ha teso l'orecchio nel giorno in cui lo invocavo.
Sal_117,cei1974,"Alleluia. Lodate il Signore, popoli tutti, voi tutte, nazioni, dategli gloria; perché forte è il suo amore per noi e la fedeltà del Signore dura in eterno."
Sal_118,cei1974,"Alleluia. Celebrate il Signore, perché è buono; perché eterna è la sua misericordia. Dica Israele che egli è buono: eterna è la sua misericordia."
Sal_119,cei1974,"Alleluia. Beato l'uomo di integra condotta, che cammina nella legge del Signore. Beato chi è fedele ai suoi insegnamenti e lo cerca con tutto il cuore."
Sal_120,cei1974,"Canto delle ascensioni. Nella mia angoscia ho gridato al Signore ed egli mi ha risposto. Signore, libera la mia vita dalle labbra di menzogna, dalla lingua ingannatrice."
Sal_121,cei1974,"Canto delle ascensioni. Alzo gli occhi verso i monti: da dove mi verrà l'aiuto? Il mio aiuto viene dal Signore, che ha fatto cielo e terra."
Sal_122,cei1974,"Canto delle ascensioni. Di Davide. Quale gioia, quando mi dissero: «Andremo alla casa del Signore». E ora i nostri piedi si fermano alle tue porte, Gerusalemme!"
Sal_123,cei1974,"Canto delle ascensioni. Di Davide. A te levo i miei occhi, a te che abiti nei cieli. Ecco, come gli occhi dei servi alla mano dei loro padroni; come gli occhi della schiava, alla mano della sua padrona, così i nostri occhi sono rivolti al Signore nostro Dio, finché abbia pietà di noi."
Sal_124,cei1974,"Canto delle ascensioni. Di Davide. Se il Signore non fosse stato con noi, - lo dica Israele - se il Signore non fosse stato con noi, quando uomini ci assalirono,"
Sal_125,cei1974,"Canto delle ascensioni. Chi confida nel Signore è come il monte Sion: non vacilla, è stabile per sempre. I monti cingono Gerusalemme: il Signore è intorno al suo popolo ora e sempre."
Sal_126,cei1974,"Canto delle ascensioni. Quando il Signore ricondusse i prigionieri di Sion, ci sembrava di sognare. Allora la nostra bocca si aprì al sorriso, la nostra lingua si sciolse in canti di gioia. Allora si diceva tra i popoli: «Il Signore ha fatto grandi cose per loro»."
Sal_127,cei1974,"Canto delle ascensioni. Di Salomone. Se il Signore non costruisce la casa, invano vi faticano i costruttori. Se il Signore non custodisce la città, invano veglia il custode. Invano vi alzate di buon mattino, tardi andate a riposare e mangiate pane di sudore: il Signore ne darà ai suoi amici nel sonno."
Sal_128,cei1974,"Canto delle ascensioni. Beato l'uomo che teme il Signore e cammina nelle sue vie. Vivrai del lavoro delle tue mani, sarai felice e godrai d'ogni bene."
Sal_129,cei1974,"Canto delle ascensioni. Dalla giovinezza molto mi hanno perseguitato, - lo dica Israele - dalla giovinezza molto mi hanno perseguitato, ma non hanno prevalso."
Sal_130,cei1974,"Canto delle ascensioni. Dal profondo a te grido, o Signore; Signore, ascolta la mia voce. Siano i tuoi orecchi attenti alla voce della mia preghiera."
Sal_131,cei1974,"Canto delle ascensioni. Di Davide. Signore, non si inorgoglisce il mio cuore e non si leva con superbia il mio sguardo; non vado in cerca di cose grandi, superiori alle mie forze. Io sono tranquillo e sereno come bimbo svezzato in braccio a sua madre, come un bimbo svezzato è l'anima mia."
Sal_132,cei1974,"Canto delle ascensioni. Ricordati, Signore, di Davide, di tutte le sue prove, quando giurò al Signore, al Potente di Giacobbe fece voto:"
Sal_133,cei1974,"Canto delle ascensioni. Di Davide. Ecco quanto è buono e quanto è soave che i fratelli vivano insieme! E' come olio profumato sul capo, che scende sulla barba, sulla barba di Aronne, che scende sull'orlo della sua veste."
Sal_134,cei1974,"Canto delle ascensioni. Ecco, benedite il Signore, voi tutti, servi del Signore; voi che state nella casa del Signore durante le notti. Alzate le mani verso il tempio e benedite il Signore."
Sal_135,cei1974,"Alleluia. Lodate il nome del Signore, lodatelo, servi del Signore, voi che state nella casa del Signore, negli atri della casa del nostro Dio."
Sal_136,cei1974,Alleluia. Lodate il Signore perché è buono: perché eterna è la sua misericordia. Lodate il Dio degli dei: perché eterna è la sua misericordia.
Sal_137,cei1974,"Sui fiumi di Babilonia, là sedevamo piangendo al ricordo di Sion. Ai salici di quella terra appendemmo le nostre cetre."
Sal_138,cei1974,"Di Davide. Ti rendo grazie, Signore, con tutto il cuore: hai ascoltato le parole della mia bocca. A te voglio cantare davanti agli angeli, mi prostro verso il tuo tempio santo. Rendo grazie al tuo nome per la tua fedeltà e la tua misericordia: hai reso la tua promessa più grande di ogni fama."
Sal_139,cei1974,"Al maestro del coro. Di Davide. Salmo. Signore, tu mi scruti e mi conosci, tu sai quando seggo e quando mi alzo. Penetri da lontano i miei pensieri,"
Sal_140,cei1974,"Al maestro del coro. Salmo. Di Davide. Salvami, Signore, dal malvagio, proteggimi dall'uomo violento,"
